project,bug_id,id,mrr_BRaIn,mrr_FlexFL,mrr_boostnsift,mrr_buglocator,mrr_locus,rank_BRaIn,rank_FlexFL,rank_boostnsift,rank_buglocator,rank_locus,top@1_BRaIn,top@1_FlexFL,top@1_boostnsift,top@1_buglocator,top@1_locus,top@5_BRaIn,top@5_FlexFL,top@5_boostnsift,top@5_buglocator,top@5_locus,txt_title_word_count,txt_title_avg_sentence_len,txt_title_digit_density,description_length,txt_description_line_count,txt_description_avg_sentence_len,txt_description_uniq_word_ratio,reasoning_composite,num_causal_markers,actionability,clarity,expected_observed_alignment,technical_completeness,repair_difficulty,semantic_entropy,semantic_coherence,embedding_pos_neg_ratio,embedding_cluster_distance,embedding_cluster_size,has_stacktrace,stacktrace_depth,exception_user_frames,num_exception_types,num_temporal_markers,num_env_mentions,num_versions,ambiguity,ambiguity_type_count,concept_network_concept_breadth,txt_likely_impacted_code_concepts_digit_density,txt_reasoning_word_count,txt_reasoning_avg_sentence_len,txt_reasoning_digit_density,txt_root_cause_guess_word_count,txt_root_cause_guess_digit_density,has_code,has_patch,has_enumeration,hidden_s2r_present,contradiction_present,num_OB,num_EB,has_OB,has_EB,has_S2R,missing_OB,missing_EB,missing_S2R,fg_cat_Dependency,fg_cat_Exception handling,fg_cat_Missing case,fg_cat_Null pointer dereference,fg_cat_Other (Logic),fg_cat_Processing,fg_cat___missing__,fg_cat___other__,cat_Functional Issue,cat___other__,flesch,fog,lix,kincaid,ari,coleman_liau,smog
Lang,11,Lang-11,0.2,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7707876320537201,1.2167121503984095,0.638226853925912,-0.1621415536412641,0.374543867275725,0.1907756562134967,0.2087569840832813,0.7333182500071839,-0.1531279935599871,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.4209308180989765,-1.3775361623390192,-0.7120435439656333,-0.0203380777974127,1.8463416241570776,-0.5909926425302628,-0.5748438169972881,True,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,0.4023489388231981,-0.2192296649910203,0.2135797944893742,-0.5855868655187282,-0.6117211791839219,-0.263097163757085,-0.1486940122073022,0.5821764955344191,0.6864137543215219,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,False,False,False,False,False,-0.7103907736787903,-0.673136533919824,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,47.79,11.78,49.74,10.3,15.9,15.54,12.2
Math,71,Math-71,0.1111111111111111,1.0,0.5,0.0208333333333333,0.0135135135135135,9.0,1.0,2.0,48.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1193431006509886,1.6432876883349783,0.5906978869583731,0.5822263318186109,0.5870141596227312,0.1673868837678105,-0.5609468096617063,0.7333182500071839,-0.7576758641159647,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,0.0684006013983548,0.0520604985427573,-0.5024144850399351,0.9303979192957068,0.1113406212542427,-0.3447299154714549,True,-0.2020454871191189,-0.2073567129463963,1.910973700473624,-0.4635308650875505,-0.2192296649910203,0.7396539195590717,-0.5855868655187282,-0.6117211791839219,0.410786675927473,-0.1486940122073022,1.216380505673023,1.1533806064071157,-0.2000607604811334,-0.0344683587822757,-0.1710687069843892,True,False,False,False,False,-0.4995211341402941,0.2959479588785432,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,33.0,11.16,46.07,11.9,18.4,19.01,12.2
Math,65,Math-65,0.3333333333333333,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4222321634564516,0.7901366124618407,0.8948832755506215,0.2796673969842836,0.7023551754682488,1.079549009149579,0.1450604061446718,0.7333182500071839,-0.1531279935599871,0.8491089986580442,0.2638805499878769,0.7027131095927159,0.6863970062505214,-1.3775361623390192,0.4361833101710882,-0.6766772243419008,1.1096681845252594,0.0460730925545198,-0.3447299154714549,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,0.5350667621734899,-0.6117211791839219,0.410786675927473,-0.1486940122073022,-0.0520275146041847,0.2194469022359279,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,False,False,False,False,False,-0.2886514946017978,1.2650324516769105,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,38.72,12.24,56.73,11.7,18.4,19.2,12.8
Cli,38,Cli-38,0.125,1.0,0.0232558139534883,0.5,0.125,8.0,1.0,43.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2936208349496228,1.856575457303263,0.5325447979627962,-0.3167017805927758,0.4352496650891553,0.6598504813742067,0.6054956695294783,-0.8421210435331218,-0.4554019288379759,-0.163033776330488,-0.2346268238579989,-0.2663462570628048,-0.375467746355658,0.0684006013983548,-2.430552480032922,-1.3091595996944234,-1.39301571620413,0.0984645613761772,-0.5748438169972881,True,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,0.4023489388231981,-0.2192296649910203,-0.0494572680454745,-0.5855868655187282,-0.6117211791839219,-0.263097163757085,-0.1486940122073022,0.5821764955344191,0.6864137543215219,-0.2000607604811334,-0.2847386160274945,-0.1710687069843892,False,False,False,False,False,-0.2886514946017978,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,38.52,13.41,60.8,11.8,17.1,17.28,13.3
Closure,9,Closure-9,0.0,0.3333333333333333,0.0555555555555555,0.0588235294117647,0.0140845070422535,0.0,3.0,18.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-1.0231586669890729,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,-1.8924139058933251,-0.4554019288379759,-1.6812479388132866,-1.7301489453956265,-1.719935307046086,-1.7027986871133822,1.5143373651357288,0.941231367462111,0.0270991480317655,0.0619124374841446,-0.8683420573256083,1.5882268573455445,True,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.5855868655187282,1.7403303232807357,-1.610864843126201,-0.1486940122073022,-1.7960885424853454,-1.0647119409994552,-0.2000607604811334,-1.035549387763151,-0.1710687069843892,False,False,False,False,False,1.187435982167676,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,4.34,9.25,41.13,14.6,35.1,34.47,10.8
JacksonCore,24,JacksonCore-24,1.0,0.25,0.2,0.25,0.0555555555555555,1.0,4.0,5.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.026684384002328,-0.5785371583951312,1.2411441642288663,-0.2467672868603141,0.7333182500071839,-0.1531279935599871,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.6863970062505214,0.0684006013983548,0.1656658150439435,0.4176081603597719,-0.1064125837329401,0.7295608499320487,0.4146459595637947,True,-0.2020454871191189,-0.2073567129463963,4.347100478940001,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,1.0069209212017811,-0.6117211791839219,1.084670515612031,-0.1486940122073022,1.850584515811627,1.6203474584927096,-0.2000607604811334,-0.0344683587822757,-0.1710687069843892,False,False,False,False,False,-0.0777818550633016,0.2959479588785432,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,21.63,15.86,58.97,16.2,21.9,20.37,15.4
JacksonDatabind,96,JacksonDatabind-96,0.1428571428571428,0.0,0.5,0.0666666666666666,0.037037037037037,7.0,0.0,2.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4450159312695026,-0.5967488977391603,0.1084818272379336,0.251544047075478,0.7333182500071839,-0.1531279935599871,-0.163033776330488,0.2638805499878769,0.2181834262649555,-0.1100015582041131,0.0684006013983548,-1.3330159761935487,0.6098666236189577,-0.1064125837329401,0.3098003866466964,-0.989048839743788,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,3.149925226788661,-0.6117211791839219,1.758554355296589,-0.1486940122073022,-0.6862315247427887,-0.2475199498496658,-0.2000607604811334,0.7163424129533806,-0.1710687069843892,False,False,False,True,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,-12.66,17.34,70.52,19.0,30.0,34.04,17.6
JacksonDatabind,82,JacksonDatabind-82,0.0,1.0,0.3333333333333333,0.0078125,0.0178571428571428,0.0,1.0,3.0,128.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.2483179169894015,-0.2325141108585783,-0.348413511234393,-1.355814938466246,0.2081718188270818,-0.7576758641159647,0.3430376111637781,0.2638805499878769,0.7027131095927159,0.6863970062505214,0.0684006013983548,-0.6910386336410038,0.1617902204192684,-0.7627101412056181,0.002283544352248,0.4146459595637947,True,-0.2020454871191189,-0.2073567129463963,1.910973700473624,-0.4635308650875505,-0.2192296649910203,0.0820612632219498,-0.5855868655187282,-0.6117211791839219,1.084670515612031,-0.1486940122073022,0.5821764955344191,0.6864137543215219,-0.2000607604811334,2.718504470915131,3.1804008711683966,True,False,False,False,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,-6.06,11.05,51.41,16.5,32.3,34.31,12.5
JacksonCore,18,JacksonCore-18,0.3333333333333333,1.0,0.1111111111111111,0.25,0.3333333333333333,3.0,1.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.5180692564802475,-0.4874784616749857,-0.9014280419501776,-0.7119997987971556,0.7333182500071839,1.0559677475519682,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,0.0684006013983548,0.947038214190678,-0.2728549992227666,0.7530246939098532,0.6263633020053592,0.4146459595637947,True,1.5392066180416364,1.5715082388711472,1.910973700473624,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,0.659583831917068,-0.6117211791839219,0.410786675927473,-0.1486940122073022,-0.2105785171388357,0.1027051892145295,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,False,False,False,False,False,0.3439574240136908,0.2959479588785432,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-30.83,11.5,45.67,19.8,36.3,41.44,11.9
Time,26,Time-26,0.0,0.0,0.0526315789473684,0.0454545454545454,0.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479544291578174,-0.2763022323795812,0.3976114586527468,1.2099449893905525,-0.1960906321705201,-0.5498688045665717,-1.7836146806181743,0.2081718188270818,-0.4554019288379759,0.3430376111637781,0.2638805499878769,0.7027131095927159,0.6863970062505214,0.0684006013983548,1.0735717717057782,0.341072440097443,-0.2730111944760022,-0.4939768335539088,-1.5873449837109543,True,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,-0.5855868655187282,-0.6117211791839219,0.410786675927473,-0.1486940122073022,0.2650744904651171,-1.0647119409994552,-0.2000607604811334,2.468234213669912,-0.1710687069843892,True,False,True,False,False,2.030914540321661,4.172285930072012,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-40.81,9.34,49.85,21.6,39.7,43.65,12.7
JacksonDatabind,55,JacksonDatabind-55,0.0,0.3333333333333333,0.0142857142857142,0.0625,0.0263157894736842,0.0,3.0,70.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4384544122008064,-0.5663959988324452,0.2500272130759022,-0.2105389105426787,0.2081718188270818,-0.4554019288379759,-0.163033776330488,0.2638805499878769,0.7027131095927159,0.4209308180989765,0.0684006013983548,-1.6936194671092504,0.8912927815632483,-0.9226620584791106,0.3106012715337364,0.4146459595637947,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,-0.5855868655187282,-0.6117211791839219,1.084670515612031,-0.1486940122073022,-0.2105785171388357,0.1027051892145295,-0.2000607604811334,0.9666126701985994,-0.1710687069843892,False,False,False,False,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,25.39,15.22,53.73,14.8,22.7,22.91,15.4
JacksonDatabind,41,JacksonDatabind-41,0.25,1.0,0.0769230769230769,1.0,0.5,4.0,1.0,13.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4377253545265068,-0.5967488977391603,0.3718220799597356,0.2396953219391776,-0.31697461235302,0.4514198769959905,0.3430376111637781,0.2638805499878769,0.2181834262649555,0.1554646299474316,-0.6545677804703322,-0.6327298556034296,-0.5997919176751748,2.6159390163981437,-0.3718073999647284,-0.989048839743788,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,-0.5855868655187282,-0.6117211791839219,-0.263097163757085,-0.1486940122073022,0.2650744904651171,-1.0647119409994552,-0.2000607604811334,-0.7852791305179321,-0.1710687069843892,False,False,False,False,False,-0.9212604132172866,0.2959479588785432,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,31.48,12.89,53.01,12.4,20.1,22.84,13.3
JacksonDatabind,8,JacksonDatabind-8,0.0,0.2,0.0769230769230769,0.1,0.0144927536231884,0.0,5.0,13.0,10.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.4698038921956884,-0.5967488977391603,0.5928397920655338,0.1700840617634112,0.7333182500071839,-0.4554019288379759,-0.6691051638247543,-0.2346268238579989,-0.2663462570628048,-0.375467746355658,0.0684006013983548,-1.475143871326063,-0.312881606113873,-1.8496029254103703,0.1461653307642122,-0.989048839743788,True,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,-0.5855868655187282,0.5643045720484069,0.410786675927473,-0.1486940122073022,-1.7960885424853454,-1.0647119409994552,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,False,False,False,True,False,-0.7103907736787903,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,19.77,16.13,65.33,14.9,25.1,27.9,15.4
JacksonDatabind,69,JacksonDatabind-69,0.0,0.0,0.0101010101010101,0.0089285714285714,0.0062893081761006,0.0,0.0,99.0,112.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,3.4022214160094006,-0.0321849780742582,-1.0653787397232404,-1.874040287906055,0.7333182500071839,0.7536938122739794,0.8491089986580442,0.7623879238337528,0.2181834262649555,0.6863970062505214,-0.6545677804703322,0.4395110570732968,0.0946418729475644,-0.7627101412056181,-1.119127505964565,0.4146459595637947,True,7.343380301910821,6.018670618415007,4.347100478940001,-0.4635308650875505,-0.2192296649910203,-0.0494572680454745,-0.3431377633737773,-0.6117211791839219,1.084670515612031,-0.1486940122073022,1.692033513276976,1.5036057454713112,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,True,False,False,False,False,0.1330877844751946,0.2959479588785432,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-153.87,10.97,48.93,36.0,60.9,66.85,10.9
JacksonDatabind,68,JacksonDatabind-68,0.0,1.0,0.1428571428571428,0.25,0.3333333333333333,0.0,1.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,1.5132329818991792,-0.2446552704212644,-1.0508324884553126,-1.5461935598115135,0.7333182500071839,-0.4554019288379759,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,0.0684006013983548,0.2653551894689583,-0.1451100527781669,-1.6988993040710567,-0.2680540861873572,0.4146459595637947,True,2.893513810944446,4.239805666597462,1.910973700473624,-0.4635308650875505,-0.2192296649910203,0.7396539195590717,-0.1312678272651262,-0.6117211791839219,1.084670515612031,-0.1486940122073022,1.216380505673023,1.1533806064071157,-0.2000607604811334,0.7163424129533806,-0.1710687069843892,True,False,False,False,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,-137.66,10.99,48.06,34.0,56.3,61.76,10.6
JacksonDatabind,9,JacksonDatabind-9,0.0,0.0,0.0068493150684931,0.0047619047619047,0.0104166666666666,0.0,0.0,146.0,210.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.1601019383991519,-0.4692667223309566,-0.662914538054056,-1.1189485701345705,0.2081718188270818,-0.7576758641159647,0.3430376111637781,0.7623879238337528,0.7027131095927159,0.6863970062505214,0.0684006013983548,1.0167888077966063,0.6058044277974045,0.0619124374841446,0.1721942156732872,0.4146459595637947,True,-0.0085730309901461,-0.2073567129463963,0.6929103112404362,0.4023489388231981,-0.2192296649910203,-0.3124943305803233,0.1862919086570304,-0.6117211791839219,1.758554355296589,-0.1486940122073022,-1.003333529812091,-0.4810033758924628,-0.2000607604811334,0.4660721557081618,-0.1710687069843892,True,False,False,False,False,-0.2886514946017978,0.2959479588785432,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,13.41,9.46,54.22,13.2,25.3,27.38,10.6
JacksonDatabind,40,JacksonDatabind-40,0.0,0.0,0.0416666666666666,0.5,0.0833333333333333,0.0,0.0,24.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.5033405452134694,-0.5785371583951312,-0.3523636150252202,0.2280934452432163,-0.31697461235302,-0.1531279935599871,-0.163033776330488,0.2638805499878769,0.2181834262649555,0.1554646299474316,-0.6545677804703322,-1.2972366295461866,-0.6166601150777639,0.9303979192957068,-0.1793036377987863,0.4146459595637947,True,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,3.196619127942512,-0.6117211791839219,-0.263097163757085,-0.1486940122073022,2.009135518346278,1.737089171514108,0.4955843466838737,-0.7852791305179321,-0.1710687069843892,False,False,False,False,False,-0.7103907736787903,-0.673136533919824,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,10.46,12.44,45.04,14.3,22.3,26.71,12.4
JacksonDatabind,54,JacksonDatabind-54,0.0,0.0,0.5,1.0,0.2,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-0.1738064764300574,-0.4814078818936427,-0.4488718326420169,-0.1164112607286876,0.2081718188270818,-0.1531279935599871,0.3430376111637781,0.2638805499878769,0.7027131095927159,0.4209308180989765,0.0684006013983548,0.895258010868352,-0.9947007258945646,0.2319908443389094,-0.1989939979769616,0.4146459595637947,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,0.4023489388231981,-0.2192296649910203,-0.1809757993128989,-0.5855868655187282,-0.6117211791839219,0.410786675927473,-0.1486940122073022,-0.5276805222081377,-2.115387358192041,-0.2000607604811334,-0.5350088732727133,-0.1710687069843892,True,False,False,False,False,0.1330877844751946,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,10.26,11.27,47.31,14.4,22.2,24.97,12.5
Time,27,Time-27,0.125,1.0,0.3333333333333333,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2748787737380853,-0.0630144634112968,0.943770213002947,-0.6411324456560907,-0.4935490414563288,-1.1000618325746228,0.2764345981430542,0.2081718188270818,-0.7576758641159647,-0.163033776330488,0.2638805499878769,0.2181834262649555,0.1554646299474316,0.0684006013983548,-2.430552480032743,1.7129567371039267,0.7530246939098532,0.303366754622109,-1.5873449837109543,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.5855868655187282,-0.6117211791839219,0.410786675927473,11.110902386053745,3.277543538623486,2.671022875685296,-0.2000607604811334,-0.7852791305179321,-0.1710687069843892,False,False,False,False,False,2.452653819398653,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,-85.55,18.53,76.41,28.4,50.6,50.1,18.9
JacksonCore,19,JacksonCore-19,1.0,1.0,0.1666666666666666,0.5,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.3008100695389715,-0.4874784616749857,-0.8865253776484212,-0.7948525122177376,0.7333182500071839,-0.4554019288379759,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,0.0684006013983548,0.2704625886779075,0.2201261786682913,-0.1064125837329401,1.1310922992791006,0.4146459595637947,True,-0.2020454871191189,1.2750307469015567,3.1290370897068125,0.4023489388231981,-0.2192296649910203,-0.1809757993128989,-0.5855868655187282,-0.6117211791839219,-0.263097163757085,-0.1486940122073022,1.216380505673023,1.1533806064071157,-0.2000607604811334,0.9666126701985994,-0.1710687069843892,True,False,False,False,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,-39.6,12.24,50.66,21.1,40.8,45.79,13.0
JacksonDatabind,83,JacksonDatabind-83,0.1428571428571428,1.0,0.0666666666666666,0.0666666666666666,1.0,7.0,1.0,15.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,1.4709476367898036,-0.2203729512958922,-0.8918112004781173,-1.4615216356052854,0.7333182500071839,-0.4554019288379759,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,-0.6545677804703322,0.8345051451669493,0.1592107251713539,-1.9988434047949355,-0.8187106183052528,0.4146459595637947,True,1.732679074170609,2.1644632228103284,4.347100478940001,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,0.2277907674836881,-0.6117211791839219,0.410786675927473,-0.1486940122073022,1.216380505673023,1.1533806064071157,-0.2000607604811334,-0.0344683587822757,-0.1710687069843892,True,False,False,False,False,-0.4995211341402941,-0.673136533919824,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,-47.14,9.64,44.26,21.9,36.1,39.87,11.7
JacksonDatabind,97,JacksonDatabind-97,0.0,0.0,0.0120481927710843,0.0196078431372549,0.0188679245283018,0.0,0.0,83.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,0.960607264780095,-0.2385846906399213,-0.7280528342614868,-1.453127146061227,0.7333182500071839,-0.1531279935599871,0.8491089986580442,0.7623879238337528,0.7027131095927159,0.951863194402066,0.0684006013983548,0.9301496201561312,0.5508192358581244,-0.2730111944760022,-0.1491342887177147,0.4146459595637947,True,-0.2020454871191189,-0.2073567129463963,0.6929103112404362,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,-0.1186478539803065,-0.6117211791839219,0.410786675927473,-0.1486940122073022,2.484788525950231,2.087314310578304,-0.2000607604811334,1.467153184689037,-0.1710687069843892,True,False,False,False,False,0.3439574240136908,1.2650324516769105,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-5.65,9.0,46.85,16.4,27.6,29.61,11.7
JacksonCore,25,JacksonCore-25,1.0,0.5,0.0714285714285714,0.5,0.125,1.0,2.0,14.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0736766948591831,-0.3829461168637234,1.111014999024061,3.289217476492966,5.249219431694181,0.1107059847778136,-1.7524698206964875,1.7836111123673877,4.683254970887834,0.8491089986580442,0.7623879238337528,-0.2663462570628048,0.4209308180989765,-1.3775361623390192,0.3903704922998357,-0.6938371493008277,0.7530246939098532,2.2565993311693524,-0.989048839743788,True,-0.2020454871191189,-0.2073567129463963,1.910973700473624,2.134108546644695,-0.2192296649910203,-0.0494572680454745,1.03246917446469,-0.6117211791839219,0.410786675927473,-0.1486940122073022,0.4236254929997681,0.5696720413001234,-0.2000607604811334,-0.2847386160274945,-0.1710687069843892,False,False,False,True,False,-1.1321300527557827,-0.673136533919824,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,68.87,6.17,34.05,6.4,7.9,9.9,9.1
Math,64,Math-64,0.3333333333333333,1.0,1.0,0.2,0.5,3.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4222321634564516,0.7901366124618407,0.8715508735847388,-0.0163300187813473,0.4048967661824401,2.205328589535283,-0.1308101387253342,-0.31697461235302,-0.7576758641159647,-0.163033776330488,0.2638805499878769,0.2181834262649555,0.1554646299474316,0.0684006013983548,-0.6903254597622132,-0.0337629527579268,1.1096681845252594,0.0785866481201954,-0.3447299154714549,False,-0.2020454871191189,-0.2073567129463963,-0.5251530779927517,-0.4635308650875505,-0.2192296649910203,-0.1809757993128989,-0.5855868655187282,-0.6117211791839219,1.084670515612031,-0.1486940122073022,0.7407274980690701,0.8031554673429203,-0.2000607604811334,5.221207043367318,-0.1710687069843892,False,False,False,False,False,-0.2886514946017978,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,23.97,15.33,63.62,15.3,22.3,20.59,15.1
Closure,8,Closure-8,0.0,0.0,0.0036363636363636,0.0114942528735632,0.25,0.0,0.0,275.0,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7977119766339881,-0.70287777031615,-0.6450552541976357,-1.0231586669890729,-0.6028194775205034,-0.9942554810346128,1.4462904983191245,-0.8421210435331218,3.1718852944978897,-1.6812479388132866,-1.7301489453956265,-1.719935307046086,-1.7027986871133822,1.5143373651357288,0.6102783043564842,-0.1432681226587873,-1.6988993040710567,-0.3403084095520214,1.5882268573455445,True,-0.2020454871191189,-0.2073567129463963,1.910973700473624,-0.4635308650875505,-0.2192296649910203,-0.3124943305803233,0.813790480468986,1.7403303232807357,-1.610864843126201,-0.1486940122073022,-1.003333529812091,-0.4810033758924628,-0.2000607604811334,-1.035549387763151,-0.1710687069843892,False,False,False,True,False,1.187435982167676,-0.673136533919824,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,41.66,8.01,47.09,10.6,20.1,19.24,11.5
